Twitter Userid,Cluster Label
3331179491,0
25281508,2
746398763829198848,3
614581229,0
20837885,3
169198579,1
216384506,3
306955259,3
814627352898465796,3
385598463,0
2877670404,3
808312585586176000,3
318751769,3
89637916,0
189252638,3
3296969762,3
3368045403,3
815966859241619456,3
3019228202,3
102220845,3
735429678,3
38913075,3
1859765300,3
709521545656295424,3
401982522,3
741196866,3
72729668,0
19645511,3
501466184,0
2929574985,0
74302540,3
15223650,3
274318415,3
349684816,0
945407058,3
774882396,3
2277753949,3
1081459807,0
2344076389,3
602260587,3
109167729,0
489669749,3
1152763002,1
17417344,3
190694530,3
294896776,3
807384544424951808,3
100910220,0
458736783,3
1535362194,0
1421722771,3
28820629,2
798912951117824000,3
3139028124,3
384681117,3
603833508,3
2555857777,3
3686253738,3
38651052,1
17548465,1
14271668,3
3891643573,3
783467489153933312,3
2885272767,3
1370080448,3
1362347202,3
618176715,0
95294431,0
66700492,3
22398157,0
2303706319,3
3153183954,3
807642620570824704,3
36160724,0
4329948373,2
779900674494435328,3
48219360,2
1004127458,0
36553959,0
792385399817580544,3
812853195231952901,3
25019638,2
1969997048,3
387302654,3
410371328,3
495305987,3
184830849,3
284673288,0
96322830,3
29619757,1
25806098,0
2193081619,1
544252121,3
4766024984,0
17648516,3
753651714826174464,3
185792048,3
4225221923,3
21087525,3
1002348764,3
2330838317,3
709417562870837248,3
31573306,3
2341739216,3
139314498,1
254146102,3
370132300,3
768584915298443265,3
603440462,3
3010675299,3
2789197139,3
371443030,3
2984756572,3
1483195741,3
748930398,1
27631278,3
18204002,0
3318990179,3
19383652,0
1363789160,0
3420570987,3
4896703853,3
1041352052,3
24999473,2
246007160,3
781673738160869376,3
772256750103769089,3
1391707544,3
3020015005,3
598197662,3
784856294364676096,3
1149596689,3
524535207,3
4034774445,3
820854062585290752,3
14534066,1
474565535,3
158713281,3
789152619218337792,3
112182730,3
711934533231366144,3
2719073740,3
52282831,3
2898380246,3
821105184923324416,3
465783717,0
42583521,1
2778711524,3
139576807,0
817741118569873408,3
29738476,3
2244330992,3
148227570,3
1493419507,2
17810934,3
635553275,3
49530364,3
2797192705,0
2688271878,3
820334500181901312,3
25150988,3
800697545420742656,3
785482059234086912,3
2589443601,3
778123776714219520,3
334218779,0
2777522437,3
267372072,0
40617516,0
826263085,3
475121198,3
1044366896,0
458999345,0
57656888,3
18335289,3
2893135260,0
3277047367,3
2672150094,3
721746927033966593,3
739991989274464256,3
151242335,0
2431895136,2
808284545183338496,3
372098676,3
919062134,3
132105854,3
3031287424,3
1640613505,0
114148995,0
2970076804,3
129877637,3
1013827207,3
2602157707,2
4364289677,3
3394958957,3
42190486,0
261342871,3
188073625,3
24901231,3
2482882209,3
27674934,3
59985478,3
540919470,3
800879263817691136,3
15900960,2
808792842512564228,3
1606010570,0
2921842383,1
1914554065,3
1425000152,0
334405924,2
497534686,3
2586035936,3
768836772767891456,3
3240216298,3
3434465003,0
4318739713,0
756926192,0
4093871537,3
4341483252,3
1586053094,3
34195205,1
228574983,3
105498377,3
3219244816,3
2167654172,3
492685088,1
2764949307,3
3266955050,3
244696876,2
2918958896,0
155567922,3
167626547,3
1159710516,2
141018935,3
748824908440956928,3
2208024381,3
14534467,0
756310591422201856,1
49530704,3
806574631775662081,3
17286994,2
26593115,2
3253323614,3
3297669451,0
49137504,3
37472097,0
811682969911902208,3
3294480240,1
383252115,3
775671565153398784,3
211797887,2
956548993,3
831768450,2
27195030,3
467781510,3
2270152590,3
461227925,3
1393280924,3
395298717,3
256231330,3
4840867747,3
2556020646,0
419415976,3
2883962798,3
4846110647,3
182044601,2
28821434,3
233162684,3
2519376202,3
3871721412,3
739357539167555584,1
133810128,3
269338581,3
2149566434,1
4517131942,3
1620035562,3
3434084007,0
1140180972,2
1439942640,3
23840756,3
814467063473434624,3
2856830966,3
3317549048,3
66308094,3
4147234817,0
3003893764,3
3241134085,3
2838427309,2
4191406097,3
335136786,3
796225761384402944,3
132237340,0
3195598512,3
759021739837886464,3
161466406,2
712755534089162753,0
117295162,0
2725496892,3
1449117757,3
1522124862,2
26069055,3
767752261938339840,3
14328161,0
25020491,3
3146631247,3
2885011536,3
68963342,3
532007000,3
2789328987,3
305383516,1
4873767006,3
18204767,0
193972325,3
94488682,3
744146823330201601,3
19134142,3
39569527,3
2885142649,0
331729027,1
2445133960,3
3290417289,3
821009867569823744,3
583125132,3
4687775888,3
15321242,0
2169620636,3
18204842,0
3014379696,3
617334965,3
815992681964900353,3
47696060,0
231590078,3
172476609,1
818661577,3
274319565,0
2205152973,3
148883667,3
2607532245,3
714608869230698496,3
295291096,3
43370714,1
255194831,3
451922144,3
3178350818,3
35244263,0
73255144,3
22268138,3
725726751800745985,3
172869874,2
228837620,3
2457979128,3
24496377,2
787308748138176512,3
15714559,0
457033984,0
15976705,3
2504521430,0
1631701254,0
93964551,3
1970260232,3
4778739981,1
2851064079,3
797132211539439620,3
2816330005,0
38127901,0
16490885,1
817699498063523840,3
33016100,3
267897125,0
3588475175,1
225954089,0
163815817,3
4750035256,3
2200815929,0
3256731967,3
349948226,3
2448804168,3
344967503,3
37603669,3
20695383,3
3344157018,3
743481597979140097,3
2976237925,2
783828098,0
172214631,3
3834235240,3
813608955930902528,3
3101411690,1
401066351,3
2265227667,2
311806324,3
756712693868945412,3
2417478014,3
3480603017,3
109955467,3
521259405,3
15321486,3
383109521,0
249416088,3
69356612,0
2950547867,3
4139370920,3
596625834,2
2501233070,2
366070192,3
330549682,3
294909683,0
18729402,3
755863332310122496,3
744597159237017600,3
74828226,0
816827471878160384,3
1305463238,0
753952642452291584,3
1442171340,3
93692695,3
1550436818,3
31039907,0
735933793140244481,3
231852503,0
2912668120,3
18729433,3
153602526,3
35627430,3
704414972680511490,0
50055663,3
157403634,0
30788083,1
819122410217730048,3
776785505673420800,3
526371319,3
3287796217,2
56740351,3
1109641729,0
813536689360699394,3
707512841,0
147966474,2
2220214795,3
3323709965,3
463194641,3
18205204,1
167070809,0
2302134816,0
52021795,0
2920925732,0
3162961670,3
777651801839378432,3
2823277096,3
31574573,3
712960402183757824,3
20564528,3
4137536054,3
184928826,2
106285629,0
53320886,3
622971460,3
913427017,0
321636939,3
796322585126535169,3
45206109,0
4748593759,3
2273561185,3
165136998,3
2217724519,3
40094317,1
817094261195808768,3
4095691880,3
623889011,3
749607632697167876,3
367905405,2
41011838,0
344443521,3
336448134,0
266324623,0
739259375546667008,0
169200280,0
37341852,3
131058333,3
813509372936499200,3
164743842,3
171166372,0
2706360997,3
467520167,3
3385838248,1
1908394670,3
742024067230932992,3
21351093,0
16108215,3
141413048,3
937020092,3
2609367742,3
1421593279,3
139840194,3
942656197,1
397265607,3
322653303,0
21744332,3
3025128146,3
2452605651,3
1382140632,3
2757031716,3
89639642,3
274112975,3
137218780,0
220449502,3
125291232,0
173263586,0
445893352,3
493571196,3
1618856682,3
734526310593232898,0
98814706,3
175885043,0
4085631733,3
2178796278,0
80595705,3
53857020,0
251382525,2
15059710,3
38914815,3
269863684,0
234081029,3
297913094,3
808511691575218177,3
65522443,0
22792972,2
246041730,1
611830544,3
36686616,0
543935259,3
168151837,0
241814302,2
2531642143,3
222808866,3
119655206,0
34065191,3
46049603,3
136432427,1
132762412,3
709312689420443648,0
206555953,3
1330629427,3
2895552990,0
1069009718,0
238013245,3
202754880,3
70765378,3
2163428491,0
4833474358,0
31312712,3
53857097,3
753760934,3
2683292498,3
1921895252,3
2342374233,3
3617049434,3
716952504613924864,1
3017001820,3
1357630303,3
14535521,3
184929126,3
795845943484645376,3
349555564,1
802171846569447424,3
3331836792,3
297126781,1
1225902974,0
36686720,3
1623968642,3
415878019,0
577620868,3
996395910,3
2887895943,0
2189282184,0
2933115785,3
74697611,0
3936603020,0
33147790,3
3033044368,1
22137747,3
329894805,1
11389852,3
745855082009362432,3
241290146,0
34196407,3
1923468217,3
116902846,3
115690656,3
805459155569905664,3
2231782561,3
2273168334,3
800732746502979584,3
308661209,3
40094683,0
121359331,3
780369717349539841,3
781352171560431617,3
4826319861,3
636199423,0
1027984381,3
474074110,1
795495595,3
4742171656,3
477613068,3
938069005,3
32492559,3
4388015121,3
299486227,1
802536853220061184,3
3060255768,0
1861340186,1
1888341020,0
1852427293,1
395299875,3
34065444,2
810011690,3
2650917931,1
162122796,3
1205849142,0
166448183,3
256658613,3
30133313,0
469279243,3
2449984580,3
3033123912,0
4062694474,0
276548683,3
511167564,1
31050829,1
2369244240,3
545606840,3
772310104058138625,0
2617232480,3
76794979,0
751586492,3
126340203,3
120048753,3
785982362974773248,3
64081023,0
502910083,2
4831169669,3
820350412465303554,3
234212488,0
425894423,0
588500118,3
806534316448694272,3
24497305,3
29554543,3
107728028,0
770179450180931584,3
300666018,3
776802609269059584,3
2862861490,1
49925299,1
2745814198,3
237751489,3
785653594515046400,3
61328583,0
705809610,1
286772429,3
38259920,3
178244821,3
885640412,3
23973874,3
2616446180,3
175099109,2
98891644,2
2285227242,3
742434155720380418,3
809976448006160384,3
1364708594,3
62770421,1
769560704210919424,3
773151422745550852,3
130796800,3
4438609154,0
818100971259785217,3
160025862,3
160550152,0
42483806,3
1117113613,3
297127182,3
1574161681,0
3922447634,0
102102915,2
3082931479,3
3111226033,0
104975642,3
3381775643,0
219532574,3
2375273761,3
92523815,1
244567336,3
3055888281,3
1596837170,3
93572407,0
400936249,3
103140666,3
4442803515,3
164613441,0
2988297539,3
2597047620,3
344313161,1
2638783032,3
21220694,3
783171896150003712,3
29085020,0
4627221853,3
716116821749858304,3
529648992,3
125422945,3
222023013,3
12176742,3
561499502,3
2421280111,3
3247295859,3
732668478,3
375901562,1
15977854,0
1189334400,3
45862274,3
2544487812,3
2866007429,0
2223361414,0
816247639817781248,3
2668350859,3
3307326864,0
2809646481,3
47697308,0
2356530590,3
60673446,3
49270184,3
2347486640,3
778581027291660289,3
798259686667644932,3
2255921737,0
3006778817,0
131615990,3
127389126,3
473233313,3
1465241041,1
375377364,3
942656984,3
820234385576361984,3
47697376,1
2855521766,0
2912618544,3
302108136,0
769842361304252416,3
824298986,3
2823015920,3
1603259894,2
313380344,3
78106114,1
382717445,3
75615762,0
768462360,0
545475844,0
4404268572,3
2389823013,0
213110312,3
34721330,2
160812598,0
62901815,3
1031130685,0
2897202754,3
1265487427,3
783439150326218752,0
805238069083283456,3
20434505,3
199216714,2
19265463,0
2398735951,3
173002323,2
792299046207647744,3
460705365,3
36032086,3
124112471,2
1315294814,3
3010711135,2
124898913,2
3171066470,3
779301682509414400,3
305253995,3
702538657647833091,3
714508854621511680,3
818619523238658049,3
709217917,3
2384187008,3
772252354968248320,3
387960451,3
306040454,3
1193801665,1
357158536,0
742197639182221312,0
2338311821,3
33017491,3
127389336,3
2476854949,3
870927644,2
29085354,3
39702190,0
36032182,1
3896626873,3
457428668,0
202755777,0
32493252,3
2354040517,3
456380107,3
360173263,2
34983633,3
36687572,3
29216472,3
800142975820931073,3
225693412,3
56315174,0
801489946750124032,3
54644458,0
22925035,2
19517166,1
32755446,3
1652805367,0
34328321,3
223336450,0
170937643,3
152293124,3
764548000060416000,3
21614343,0
2252471766,0
3137457929,3
738840331,3
53726989,0
26070798,3
1655557910,2
28954392,2
799250783413800960,3
732787966616166400,3
1255788319,3
2344079138,3
276297691,0
27512615,3
819933766483410944,3
2699939628,0
817115962222592000,3
494391088,3
4510043956,1
608554807,3
74043192,3
18861881,3
727043898,3
329603792,3
41013055,0
154259264,0
3073756994,0
20565828,1
2612907852,3
87543633,3
2271203154,3
97187811,3
2316291926,3
463982423,0
707209121855086593,3
96597989,1
1119997794,0
376557413,0
3239169895,3
2983841642,3
89509744,3
1947979639,3
21352313,2
799535873582919680,3
2508050305,2
81907591,3
365678472,3
100388750,3
603912173,3
7982992,3
3182808978,3
4743614356,3
203804565,3
750112664,3
1474285465,0
20828059,1
2554580895,1
1885589408,3
800908026811215872,3
761758829717561344,0
807796362863591424,3
716820403,0
1552851614,3
3140701513,3
150327228,3
4794077118,3
764892607663046656,3
47960006,3
100126663,3
104320969,3
33411018,2
18337739,2
72994766,1
3952725976,3
2604330670,0
2435960802,3
820685624701161472,3
3098136550,3
813703256153161728,3
2955137002,3
99995630,0
476172271,2
796278954059513856,3
2970472434,3
820739289898217472,3
539480054,3
311807993,3
222154747,1
777843584343171072,3
176541699,1
260034564,2
907661317,3
72153089,3
2959724555,3
4056535054,3
803486177391243264,3
22663192,3
785280148090355712,0
25022491,1
412437850,3
485085218,3
476565539,2
741041766162255872,3
68407337,3
819485306139410432,3
2526793772,3
2937180207,3
2942292018,3
263966773,3
324653111,3
37343291,0
130142271,1
1579536452,2
810948606597414913,3
3227793668,3
583127113,1
28561483,3
433573970,3
334221396,3
2784928441,3
2907820121,3
25153634,3
792711056485453824,3
858247268,3
18468965,3
5492842,3
16109676,0
552849523,0
2378944628,2
2769014902,3
262262905,3
4047229061,3
166580361,3
250597517,1
820181771580882944,3
3069169813,3
103763311,0
732731234149928960,3
1390792866,3
386781347,0
72601764,0
414437543,0
4195864745,3
3161706668,3
4856467638,0
3050021577,3
232902844,3
2797380298,3
761760728319725573,0
769557386319147008,3
37998796,0
711456802,0
90034386,1
39440595,1
1979437268,3
3920482517,3
4851093719,3
99721935,3
3729248477,3
139317474,3
126472424,1
371314927,3
16491219,3
2407911668,3
81514743,2
1329183702,2
738187269417406465,0
714032915210969088,3
721767739161903104,3
20794753,3
2324680970,3
800266629565161472,3
31804803,3
619303188,0
134205718,3
2166870297,3
778459081879105536,3
89903398,3
720810459939651584,3
778841755,2
48222529,0
758573665092894720,3
736295144144678912,2
3318862159,3
1014223184,3
404214098,3
2318389588,0
44290390,3
758346499063504896,3
819463536740970497,3
138269026,0
3385577829,0
1938018662,3
36295015,3
758460152135712768,3
22794611,2
280351096,3
4502932884,3
1346752891,3
797642207377424384,3
1277809026,2
2308428164,3
821079218616487936,3
2863780238,0
3113865616,2
130797979,3
411947420,3
218975642,3
22401440,3
1259065764,3
723211967641440256,3
3605516713,3
581554602,3
711578027,3
2341458348,1
94491053,2
289788334,3
798326150334287876,3
741423411013033984,3
818269259901980672,3
3000619445,3
246020169,0
122278329,2
724869004511350784,0
284807619,1
816783059835944960,3
143643077,0
311677386,1
712269012936175616,3
512479701,1
521654743,3
434360792,3
755919303510200320,3
326226399,2
2881606112,3
2296750843,2
3377451495,3
448778732,0
816315040651497472,3
870032125,3
42717681,3
18207219,3
1653723643,0
547475966,2
760794605982023680,3
1588580864,3
358601221,0
350999046,3
479808940,3
2306593290,3
3432314967,3
800149475175972864,3
48747031,3
811966545094131712,3
747501277576212480,3
4757639716,3
538432037,3
372494895,3
727800618782445568,3
359911992,3
41669177,3
1644155450,3
81646141,0
132108863,3
1301402178,2
824693317,1
725787181084594177,1
1595003467,3
374592080,1
277860946,3
777110984246849536,3
2148258390,3
444846679,1
211014237,3
1385812574,3
24105570,3
892457574,3
798369334376603648,3
815248123257823232,3
16634486,2
492687999,3
4592358017,0
521917058,0
3246248581,1
79155847,2
2807681672,3
211931786,3
3169309323,3
17552014,1
2953302671,2
1081987730,3
811422336947814401,3
2556154518,3
785201099733172225,3
82956954,3
164876956,3
840082202,3
772437628608253952,3
26071720,0
2528236204,3
1549652653,3
22794926,0
354013872,2
1963053745,3
1859900088,3
3102724793,0
350081724,3
316527293,0
786894702423465984,3
46518979,3
63951564,3
47305422,1
581554897,3
2495992548,1
3376927462,2
737009591171620864,3
3345732328,3
78369515,3
1346753263,2
15586035,3
4140159732,3
758659257369817088,3
166580982,3
14930684,3
777916251960057857,3
4220244734,3
1352913667,1
805210202186383360,3
25023247,0
2403193623,3
162517788,1
54121261,3
3431322417,0
979882806,0
33805112,3
291885881,3
2709771068,3
2390348605,0
791897471861391360,3
179295048,0
36033359,1
86102864,3
29610836,0
22532954,2
1672336224,3
193450849,2
204854115,3
62116709,3
405263215,1
2416563059,0
1112265588,3
616012379,3
778388452358385664,3
2423509908,3
26955247,1
14110192,3
789871133029986305,0
66311078,3
1666044841,3
466736043,3
726088368975663104,3
498324397,3
301978542,0
47567796,3
382456758,3
300012471,0
2559300543,3
609473472,3
784594004281290754,3
558224323,3
4288009162,3
716829927065174016,3
1405604820,0
2943210454,0
2499400663,3
244569049,3
30397402,3
72590159,0
789469287606022147,3
275183782,3
817148491990495232,3
66311144,0
242471921,3
376961193,3
2510935032,0
968217595,0
137221118,3
746778695130558464,0
240034647,3
130405394,3
820915317635354624,3
274191388,3
20698142,0
568054818,0
17159211,1
3282555948,3
48485421,3
1266406446,0
763352112,0
798881993295396865,3
4371108915,0
721669485787111424,1
296080440,0
803509977767739392,3
2701907004,0
396743741,3
380621886,3
24368195,3
705440273132867584,3
2300957778,3
3219641431,3
140235871,0
146920544,1
3055408225,3
2771506274,3
724797730275639297,3
2999833702,3
321115243,3
3327644780,3
152949870,2
73651314,1
1043584116,3
262788213,3
89511033,3
590805183,3
4721988732,3
2776749181,3
1362744446,2
18470017,1
14088385,3
2447889548,3
2229654671,0
1069274257,3
813305317446402048,3
2946225302,3
453891225,3
1113969818,3
1916785819,3
114676893,0
734659411432640512,0
80991391,3
2167133348,3
325340700,1
408147114,3
234738866,3
2876363955,3
753204679023157248,3
709498520731041792,3
1180161212,0
772758771395207168,3
2542523588,0
70243528,3
28300489,3
700648420789215233,3
715597708204056577,3
39341603,3
148100311,3
17421533,1
14931166,0
2799555807,3
1201657058,1
776928606471778305,3
760314249541398528,3
2901660910,3
16372975,3
809967397503377408,3
435148022,3
735643006787686400,2
3654145274,0
311022843,3
2473186560,1
3168117632,3
1423168771,3
419288330,3
804058686041821185,3
2487604493,3
90297620,0
809695023084224512,3
209704218,3
26465563,1
789842134132264960,3
801543887575580672,3
209704227,3
810145062,2
796422622171070464,3
50713904,0
716356246333497344,3
218748211,3
386127157,0
3060782395,0
116249922,3
807448270167343104,3
3331193058,0
550098254,0
3834238293,3
57005403,3
3144668519,3
1666307436,3
798871979604537344,3
608949621,3
272467910,2
767770783129047040,3
792974714,3
2887898493,3
1017290756,3
45043264,3
296998274,0
172319628,3
4027307416,0
933514820,3
67976889,0
2414859678,3
713081418566467584,3
820801658682650624,3
2593772963,3
2653410725,3
126211498,0
63428011,3
784981413531557888,3
535418289,2
280221106,3
73651641,1
82171327,3
2851460545,3
197252546,3
717466226453118976,3
3136280009,3
1611257292,3
588764621,3
902944208,3
411891960,3
785555048491282432,3
256103893,3
3368408536,0
1639337131,3
386913760,0
158931155,0
294508006,3
2440701490,0
2417612269,0
20043250,0
332506025,3
739004023521447936,3
46781952,3
1875891715,3
329897481,3
822728204,3
1534711310,3
19387926,0
32495131,3
14538268,0
36296230,0
97244711,3
19519016,3
702661458329411584,0
56381021,3
1191433778,3
104191539,3
789640373882716161,3
1381094970,3
320329283,1
50892523,3
706161037217812480,3
1491719767,3
3042039385,3
9426522,3
781909007904673792,3
90035806,0
2759186017,3
611427260,3
1338758766,0
35247731,3
20174452,0
65525365,0
2952124023,3
16384055,3
412341883,3
21485181,3
760600202,0
234870412,3
384030359,3
22271650,3
742928879434772480,3
3100497577,3
1041094315,0
1047778988,1
195229981,3
814111018141904896,3
79384182,3
43112150,3
2990397143,3
3051607771,3
320198366,3
89773791,3
344053475,0
2522207975,3
1171117800,3
885511921,3
1383323378,3
20829944,3
61593337,3
28694266,0
3882604283,3
236967681,3
3165247246,3
328879747,3
507967790,3
4892120855,3
64739098,2
750530348979658753,3
696604434487513088,3
2482493224,0
1342560042,0
759777911289380864,3
294901554,3
763221979197501440,3
35606154,2
93181758,3
42063681,3
14538562,3
265934664,3
407492426,3
2613958482,1
38655827,3
210368825,0
3074021210,3
775040542115762176,3
297260894,2
58578786,3
440269115,3
819788377973145600,3
936105842,3
506713976,0
3746682745,3
2922502013,0
16111486,3
2805323647,3
2718323276,3
199558616,3
88070022,2
479057799,2
125163409,0
871356313,0
796880560056573952,3
3257391007,3
178509730,3
717048237538938880,3
1739446189,3
3092109235,3
3681701534,2
4905302345,3
4822783929,3
3092240314,3
61724606,1
1912068032,3
512481228,3
722938036611346433,0
1629738962,3
3348223959,0
1599854552,3
987355098,3
483195215,2
2382092255,3
3052656608,3
4859842214,2
2686441446,3
821018899659386882,3
108124138,2
2883573741,3
272750574,0
86497265,3
88987638,1
3218886313,0
2664683520,3
382064642,3
820632549634424833,3
949999627,0
183752718,3
37083153,3
385341461,3
129095702,1
346150935,3
216258584,0
2377898010,0
3257915421,3
810872458853093376,3
130930727,3
389666861,3
808457438043209728,3
106551353,0
1481365562,0
2997213244,3
259127649,3
734172552151470080,3
4852013140,3
730555852776595456,3
716580276705615872,3
2872987323,0
68540517,3
1713100904,3
743600698416332800,2
801149936251392000,3
1532666899,3
2876118151,3
17946752,3
52287619,1
63166596,0
117941270,3
2803619975,3
1645861003,0
124508304,3
48224402,0
3871070357,3
800030946862972928,3
3734231195,3
821118275375378432,3
2581452965,1
2213927078,0
818818267485769728,3
2612517033,3
1003739311,3
134338740,3
100522165,1
60283067,3
21616828,3
2193610942,3
364370115,3
748583578318012416,3
2898778319,3
26859728,3
2483542225,3
4227376163,3
697672097989029888,3
1700351694,1
810919339696197632,3
153213149,3
157066277,0
139450594,3
4244756712,3
4731427049,3
97507562,2
2304497901,0
295426288,3
1088280818,3
1460394228,2
324117545,0
41277688,3
811134585052368896,3
311294335,1
93968640,3
211679616,1
3780892932,0
41146631,3
471324936,1
800685515645165568,3
22796565,1
74818607,2
292149542,3
573298983,2
808537667725971456,3
42850603,3
2989087021,3
4141742472,0
211802418,3
2506611002,3
31185214,0
746428249379471360,0
392419652,3
802156471580495873,3
2395724108,3
512577250,0
728394596489760770,3
19781974,0
715826234,3
20961636,0
124115301,2
36165991,0
424925550,3
939645300,0
44816759,2
128047483,3
3065895293,3
129882498,1
129096068,3
765581701,3
3000045177,3
285058114,3
495442318,2
520870289,3
161470868,3
278649241,3
3882342813,0
2856180127,3
3304053155,3
1418975652,3
240769446,3
1351604652,1
1825201,3
620485042,3
65294067,3
2246632129,2
2250103230,0
810699865210650624,3
19782081,3
398842314,0
871356878,0
71716600,3
23860507,1
3885488601,3
91740640,3
63298022,3
225171943,3
773498470569246720,3
2788295286,3
799204958310715392,3
760863056251408384,3
20830711,1
736391700432592897,3
289921532,1
53410218,0
2426526207,0
65526277,3
266252872,1
267508236,3
774924203300532225,3
907139600,3
3142703633,3
34069014,0
56875548,3
20961822,0
427809313,3
3044661796,3
818010661,3
716376581468332032,3
409459241,3
117692975,0
2371213872,3
183753277,3
296868415,0
272226889,3
25418323,3
2472663636,3
819357511035813889,3
632855121,3
790555824003354624,3
601487802,3
802398825793146880,3
247222032,0
228579940,3
371710568,3
477223529,3
19571815,0
109173358,3
139196861,3
816068491786801152,3
106551925,1
771548376290594816,3
1909883208,3
147104875,0
26598020,3
2360597131,3
3538934412,3
820540232625856512,3
1312414352,3
3244415634,1
4023507603,3
2972048021,2
20044440,2
456645274,3
353491612,3
134601375,0
24369827,2
1056692900,3
766695394608816128,3
3172719276,3
57531053,0
72342193,1
60938935,3
2520898242,2
434363077,0
2298862279,3
44686027,3
1829820451,3
790616804,3
4480388902,3
157014761,3
3038501611,3
22928110,0
48847395,3
113367795,0
77060852,3
701798105948286976,3
911596279,3
745327589011529729,3
308534014,2
802413314,0
505350031,3
3774864134,3
2753813256,3
819938447238582273,3
65133323,0
168811277,1
555342609,3
2167266066,0
82434835,3
1285268612,0
316791579,0
964942622,3
778330523642933248,3
18602791,3
346938159,1
218356529,3
788366763327008768,3
37215028,3
268426044,3
722072616870223873,0
2973096771,0
2475678532,3
855366470,3
733754919077941248,3
26598225,3
39574355,3
166189912,1
4242529114,3
795998063999512576,3
987224928,3
336059235,1
738815359453532161,0
4057586536,3
771496541756411904,3
1353309036,3
829072530,3
1472322416,3
2423905137,3
215079801,3
14801786,0
909237116,3
1881004926,3
65133439,2
1541921664,0
322952068,0
796697709948399616,3
161733511,3
603970443,3
2363218831,3
22272912,3
240886936,3
215341972,3
733993880,0
192797594,1
487840668,3
3339705245,3
1347279775,2
935131632,3
338418594,3
820808103180595201,3
267115431,3
362273708,1
20175792,3
1109384113,3
552980047,3
2250679455,3
516021182,1
3154246133,3
820200740232851458,3
42138102,1
391633864,3
768901147138596866,3
263838682,3
748487585320804353,3
821117449894588419,3
236706411,3
23845865,0
804044924618416128,3
1702747122,3
57924597,3
24632311,2
820918191459364868,3
300276735,0
1553849348,1
2486164485,3
41016330,3
45210639,0
461888531,3
2190334998,1
798264883062206469,1
762591566619938816,3
16404315,1
40885285,3
2764263261,3
3304184884,3
65532967,0
1375329338,0
2361777211,3
176544831,3
1669323841,3
186710539,3
28962652,3
2506335415,3
420731984,0
3118718035,3
606067800,3
772521369745526785,3
719536236982104065,3
701156752155402240,3
1732893800,3
321510505,3
28695663,3
2835602547,3
296082548,3
796442767786438656,3
620485750,0
2329533559,3
167500925,3
38919297,2
2176441478,3
760369004,3
820790932320751617,3
602266770,0
25287828,2
14277784,3
46332443,3
2262031524,3
569236645,3
75619494,0
340122792,2
3500924073,3
368827563,0
751196013231243269,3
2411715758,0
590470327,0
419159230,3
129191797,3
117431491,2
45997252,3
141286597,3
802518012964245505,3
15588555,3
404741332,3
751148809380593665,3
2253642968,3
29613273,3
145087711,3
4805876969,3
3237338348,3
790989666417860608,3
3244809464,3
3009797371,3
36429052,3
2386287871,3
1377355015,3
989060353,3
803836431630299138,3
710472373078790145,3
42291075,2
3553484054,3
258581721,3
316005659,3
761369661610991617,0
258858272,3
1321458979,0
796852314388791296,3
17816879,0
616946997,3
1115807030,3
702290108481982465,3
56220992,3
794557099841683456,3
81809292,3
4742569294,1
456383828,3
37346648,0
278912348,3
834657630,3
436329823,3
1183316539,2
140500324,3
3015957865,0
4923841901,3
876862831,3
197254512,3
2461130103,3
77323644,3
3044662659,3
1292492166,3
514579847,3
769881325134372865,3
175365522,3
807289194011914240,3
22535576,3
2457838831,3
68672927,2
88595874,3
470801827,2
741306849929113600,3
142335401,3
2953567666,0
818285760352808964,3
1961594072,3
18341311,3
295849888,3
589028806,3
27778503,3
3076644301,3
2417483214,3
2376195535,0
802855565542060032,3
127524312,1
15588825,3
819234252273356800,3
127786461,3
819553604004675584,3
206036459,3
4284734959,3
2867322360,3
218255274,0
2940460545,0
275766789,3
212983303,3
238542344,3
819649220638609409,3
4721597967,0
278781456,3
1426710036,1
3331710485,3
609476118,3
2903891486,3
3399474719,3
280485410,3
34856490,3
30531120,3
2544098874,0
86498875,0
424664638,3
1284759108,3
221765191,3
707074936859394048,3
2238380642,3
99606095,3
92921425,3
27516498,3
2794577492,3
224779861,3
72736349,3
326229600,3
16113257,3
16899690,0
18603629,0
4753841776,3
821001541767331841,3
812712966139346945,3
562814589,0
618418112,3
201914988,3
1863077826,3
206954129,3
3059736210,3
3122650774,3
1279647384,0
2882920097,1
4029144738,0
2675156251,0
18210470,3
472112809,2
3190808235,3
336715438,3
285233096,3
808134726951182337,3
20700855,2
2415255229,3
189259458,0
1939332804,0
96329413,2
3270237894,3
423485133,3
2896682705,1
529653460,3
132243158,2
2192432858,3
1449516763,3
818123065330540545,3
30400222,0
286514911,0
132898533,0
122674933,3
1656479478,3
3698712312,3
1429200636,2
1217650429,3
2742935294,1
2717245184,3
3292985984,0
1276501764,3
285204230,0
797117106290622464,3
816742084455628802,3
729452243209097217,3
170123021,0
518512400,1
261349140,3
58056474,0
92004124,3
179298078,1
92659493,3
734244603927220224,3
3552042794,3
3283476270,3
794560029999251456,3
79028016,1
170516273,3
89120565,1
142779701,1
750394713639903232,3
3090538312,0
4165590857,3
210362194,1
333438806,3
303947609,1
150593371,3
390586204,3
1390272355,0
1453580136,3
3742228335,3
2731401072,3
73523059,1
3261587317,3
820466874462990336,3
1340989308,2
28565373,3
2920669056,1
1140318085,3
